country,count,year,percent
united kingdom,158,1955,0.03365999147848317
united kingdom,376,1956,0.07974549310710498
united kingdom,245,1957,0.051873809019690874
united kingdom,158,1958,0.033832976445396144
united kingdom,139,1959,0.029318709133094284
united kingdom,105,1960,0.02188411838265944
united kingdom,153,1961,0.0320217664294684
united kingdom,192,1962,0.04014217018607569
united kingdom,289,1963,0.06534026678724847
united kingdom,106,1965,0.023108785698713757
united kingdom,91,1966,0.01964170084178718
united kingdom,138,1967,0.030058810716619474
united kingdom,64,1968,0.014372333258477431
united kingdom,64,1969,0.014777187716462711
united kingdom,66,1970,0.015363128491620111
united kingdom,71,1971,0.017372155615365793
united kingdom,76,1972,0.01826923076923077
united kingdom,47,1973,0.010418975836843272
united kingdom,82,1974,0.016318407960199004
united kingdom,48,1975,0.011916583912611719
united kingdom,81,1976,0.021033497792781096
united kingdom,49,1977,0.016387959866220735
united kingdom,17,1978,0.018826135105204873
united kingdom,18,1979,0.019230769230769232
united kingdom,39,1980,0.00685895181146676
united kingdom,49,1981,0.0054797584433012745
united kingdom,95,1982,0.011224007561436673
united kingdom,35,1983,0.0041776080210074
united kingdom,50,1984,0.005762360262763628
united kingdom,48,1985,0.005567799559215868
united kingdom,38,1986,0.004114780725500812
united kingdom,35,1987,0.003969154003175324
united kingdom,33,1988,0.0037423452029938763
united kingdom,36,1989,0.004095097258559891
united kingdom,23,1990,0.0026663575237653604
united kingdom,43,1991,0.005217180296044649
united kingdom,27,1992,0.0034129692832764505
united kingdom,24,1993,0.0030097817908201654
united kingdom,17,1994,0.0020751953125
united kingdom,26,1995,0.002666393190442006
united kingdom,26,1996,0.0026937422295897225
united kingdom,44,1997,0.004329430286332776
united kingdom,31,1998,0.0028899039806096764
united kingdom,50,1999,0.0046399406087602076
united kingdom,70,2000,0.006115673597763411
united kingdom,240,2001,0.018110473890733475
united kingdom,189,2002,0.014072970960536113
united kingdom,264,2003,0.019318015512951852
united kingdom,128,2004,0.009666943584321425
united kingdom,47,2005,0.004135139890902692
united kingdom,40,2006,0.003681207436039021
united kingdom,47,2007,0.0044293657525209685
united kingdom,32,2008,0.0033020328139510887
united kingdom,40,2009,0.004973887092762994
united kingdom,40,2010,0.005088411143620405
united kingdom,40,2011,0.005213764337851929
united kingdom,47,2012,0.006359945872801083
united kingdom,37,2013,0.005553054179798889
united kingdom,23,2014,0.004523107177974435
united kingdom,33,2015,0.00510677808727948
united kingdom,51,2016,0.008685286103542234
united kingdom,58,2017,0.010736764161421697
united kingdom,38,2018,0.009798865394533264
spain,21,1900,0.0024407252440725243
spain,49,1901,0.005687093779015785
spain,30,1902,0.00370004933399112
spain,16,1903,0.0019481310118105442
spain,13,1904,0.0016841559787537247
spain,21,1905,0.0029077817779008587
spain,20,1906,0.0027616680475006906
spain,25,1907,0.00337427453097584
spain,21,1908,0.0028763183125599234
spain,32,1909,0.004809137360985873
spain,36,1910,0.005506271030896299
spain,20,1911,0.0031580609505763462
spain,16,1912,0.002745367192862045
spain,13,1913,0.0019587162874792827
spain,22,1914,0.0032597421840272634
spain,26,1915,0.004345645996991476
spain,26,1916,0.004955212502382313
spain,53,1917,0.011804008908685968
spain,27,1918,0.006390532544378698
spain,18,1919,0.0041331802525832375
spain,13,1920,0.0029305680793507666
spain,17,1921,0.0036465036465036463
spain,6,1922,0.001261564339781329
spain,15,1923,0.002854967643700038
spain,17,1924,0.003420523138832998
spain,29,1925,0.005928045789043336
spain,38,1926,0.008005055824731409
spain,11,1927,0.0023031825795644893
spain,26,1928,0.005743317870554451
spain,47,1929,0.010217391304347826
spain,56,1930,0.012195121951219513
spain,65,1931,0.014142732811140122
spain,30,1932,0.006260434056761269
spain,39,1933,0.008267966928132288
spain,14,1934,0.0030762469786860033
spain,7,1935,0.0015445719329214476
spain,305,1936,0.06627553237722729
spain,253,1937,0.04346332245318674
spain,139,1938,0.02876655629139073
spain,97,1939,0.02287196415939637
spain,29,1940,0.00692785475394171
spain,15,1941,0.0037593984962406013
spain,8,1942,0.001890359168241966
spain,5,1943,0.001166316771635176
spain,23,1944,0.005437352245862884
spain,17,1945,0.0036622145626884965
spain,71,1946,0.014919100651397352
spain,6,1947,0.00133422281521014
spain,12,1948,0.0027504011001604402
spain,18,1949,0.004213483146067416
spain,25,1950,0.005505395287381634
spain,21,1951,0.004544470893745943
spain,17,1952,0.003865393360618463
spain,6,1953,0.001352569882777277
spain,21,1954,0.0046864539165364875
spain,16,1955,0.0034086067319982955
spain,29,1956,0.0061505832449628844
spain,22,1957,0.004658056320135507
spain,13,1958,0.00278372591006424
spain,17,1959,0.003585741404766927
spain,11,1960,0.0022926219258024177
spain,6,1961,0.0012557555462536626
spain,10,1962,0.0020907380305247754
spain,20,1963,0.0045218177707438394
spain,9,1965,0.001962066710268149
spain,15,1966,0.0032376429958989855
spain,14,1967,0.0030494445654541493
spain,7,1968,0.001571973950145969
spain,9,1969,0.0020780420226275687
spain,17,1970,0.003957169459962756
spain,4,1971,0.0009787129924149743
spain,2,1972,0.0004807692307692308
spain,5,1973,0.0011084016847705607
spain,7,1974,0.0013930348258706469
spain,35,1975,0.00868917576961271
spain,30,1976,0.007790184367696702
spain,20,1977,0.006688963210702341
spain,3,1978,0.0033222591362126247
spain,3,1979,0.003205128205128205
spain,4,1980,0.0007034822370735139
spain,12,1981,0.0013419816595839856
spain,8,1982,0.000945179584120983
spain,11,1983,0.0013129625208880401
spain,6,1984,0.0006914832315316353
spain,5,1985,0.0005799791207516529
spain,7,1986,0.0007579859231185707
spain,3,1987,0.00034021320027217056
spain,2,1988,0.00022680880018144704
spain,7,1989,0.0007962689113866454
spain,2,1990,0.00023185717597959656
spain,4,1991,0.000485319097306479
spain,12,1992,0.0015168752370117557
spain,4,1993,0.0005016302984700275
spain,1,1994,0.0001220703125
spain,3,1995,0.0003076607527433084
spain,4,1996,0.0004144218814753419
spain,4,1997,0.0003935845714847978
spain,5,1998,0.00046611354525962525
spain,8,1999,0.0007423904974016332
spain,18,2000,0.0015726017822820198
spain,23,2001,0.0017355870811952912
spain,20,2002,0.0014892032762472078
spain,18,2003,0.0013171374213376262
spain,28,2004,0.002114643909070312
spain,2,2005,0.00017596339961288053
spain,6,2006,0.0005521811154058532
spain,6,2007,0.0005654509471303364
spain,8,2008,0.0008255082034877722
spain,7,2009,0.000870430241233524
spain,9,2010,0.001144892507314591
spain,18,2011,0.0023461939520333683
spain,42,2012,0.005683355886332882
spain,2,2013,0.00030016509079993996
spain,7,2014,0.0013765978367748278
spain,6,2015,0.0009285051067780873
spain,4,2016,0.0006811989100817438
spain,20,2017,0.0037023324694557573
spain,4,2018,0.0010314595152140279
portugal,27,1900,0.0031380753138075313
portugal,34,1901,0.003946146703806871
portugal,12,1902,0.0014800197335964479
portugal,16,1903,0.0019481310118105442
portugal,11,1904,0.0014250550589454593
portugal,7,1905,0.0009692605926336195
portugal,8,1906,0.0011046672190002762
portugal,17,1907,0.0022945066810635714
portugal,17,1908,0.0023284481577866044
portugal,26,1909,0.003907424105801022
portugal,22,1910,0.00336494340776996
portugal,23,1911,0.003631770093162798
portugal,5,1912,0.0008579272477693892
portugal,12,1913,0.0018080458038270302
portugal,10,1914,0.001481700992739665
portugal,10,1915,0.001671402306535183
portugal,8,1916,0.0015246807699637887
portugal,4,1917,0.0008908685968819599
portugal,12,1918,0.0028402366863905324
portugal,25,1919,0.0057405281285878304
portugal,1,1920,0.0002254283137962128
portugal,7,1921,0.0015015015015015015
portugal,11,1922,0.0023128679562657694
portugal,3,1923,0.0005709935287400076
portugal,2,1924,0.00040241448692152917
portugal,6,1925,0.0012264922322158627
portugal,7,1926,0.001474615546661049
portugal,9,1927,0.0018844221105527637
portugal,23,1928,0.005080627347028938
portugal,13,1929,0.002826086956521739
portugal,13,1930,0.0028310104529616726
portugal,28,1931,0.006092254134029591
portugal,4,1932,0.0008347245409015025
portugal,5,1933,0.00105999576001696
portugal,1,1934,0.00021973192704900023
portugal,1,1935,0.0002206531332744925
portugal,15,1936,0.003259452411994785
portugal,14,1937,0.0024050850369352343
portugal,2,1938,0.0004139072847682119
portugal,6,1939,0.0014147606696533837
portugal,13,1940,0.003105590062111801
portugal,11,1941,0.002756892230576441
portugal,4,1942,0.000945179584120983
portugal,8,1943,0.0018661068346162819
portugal,2,1944,0.00047281323877068556
portugal,2,1945,0.00043084877208099956
portugal,7,1946,0.0014708972473208657
portugal,2,1947,0.00044474093840338
portugal,3,1949,0.0007022471910112359
portugal,2,1950,0.0004404316229905307
portugal,1,1951,0.00021640337589266391
portugal,9,1952,0.0020463847203274215
portugal,2,1953,0.0004508566275924256
portugal,5,1954,0.0011158223610801161
portugal,4,1955,0.0008521516829995739
portugal,2,1956,0.0004241781548250265
portugal,3,1957,0.0006351894982002964
portugal,2,1958,0.00042826552462526765
portugal,1,1959,0.0002109259649862898
portugal,2,1960,0.00041684035014589413
portugal,31,1961,0.00648807032231059
portugal,8,1962,0.00167259042441982
portugal,17,1963,0.003843545105132263
portugal,2,1965,0.0004360148245040331
portugal,8,1966,0.0017267429311461256
portugal,7,1967,0.0015247222827270747
portugal,4,1968,0.0008982708286548395
portugal,4,1969,0.0009235742322789194
portugal,7,1970,0.0016294227188081937
portugal,3,1971,0.0007340347443112308
portugal,1,1972,0.0002403846153846154
portugal,3,1973,0.0006650410108623365
portugal,30,1974,0.005970149253731343
portugal,86,1975,0.02135054617676266
portugal,15,1976,0.003895092183848351
portugal,2,1977,0.0006688963210702341
portugal,1,1978,0.0011074197120708748
portugal,1,1979,0.0010683760683760685
portugal,1,1980,0.00017587055926837847
portugal,2,1981,0.00022366360993066427
portugal,1,1982,0.00011814744801512288
portugal,2,1983,0.00023872045834328001
portugal,2,1984,0.00023049441051054513
portugal,4,1985,0.00046398329660132234
portugal,4,1987,0.0004536176003628941
portugal,1,1989,0.00011375270162666363
portugal,1,1995,0.00010255358424776946
portugal,1,1999,0.00009279881217520415
portugal,1,2000,0.00008736676568233443
portugal,1,2002,0.0000744601638123604
portugal,1,2003,0.00007317430118542368
portugal,2,2004,0.00015104599350502227
portugal,1,2006,0.00009203018590097552
portugal,2,2007,0.00018848364904344549
portugal,2,2008,0.00020637705087194304
portugal,3,2010,0.0003816308357715303
portugal,8,2011,0.0010427528675703858
portugal,1,2012,0.00013531799729364006
portugal,1,2013,0.00015008254539996998
portugal,2,2014,0.00039331366764995085
portugal,1,2015,0.00015475085112968121
portugal,3,2016,0.0005108991825613079
portugal,1,2017,0.00018511662347278786
portugal,2,2018,0.0005157297576070139
germany,164,1900,0.01906090190609019
germany,226,1901,0.026230269266480966
germany,174,1902,0.021460286137148496
germany,130,1903,0.015828564470960673
germany,102,1904,0.013214146910221531
germany,130,1905,0.01800055386319579
germany,121,1906,0.016708091687379176
germany,127,1907,0.017141314617357267
germany,135,1908,0.018490617723599508
germany,117,1909,0.0175834084761046
germany,121,1910,0.01850718874273478
germany,103,1911,0.016264013895468183
germany,91,1912,0.015614275909402883
germany,95,1913,0.01431369594696399
germany,1242,1914,0.1840272632982664
germany,1682,1915,0.2811298679592178
germany,1388,1916,0.26453211358871737
germany,1496,1917,0.333184855233853
germany,1707,1918,0.40402366863905326
germany,733,1919,0.1683122847301952
germany,306,1920,0.06898106402164111
germany,385,1921,0.08258258258258258
germany,248,1922,0.05214465937762826
germany,439,1923,0.08355538637228778
germany,197,1924,0.03963782696177062
germany,178,1925,0.03638593622240392
germany,157,1926,0.03307352011796924
germany,113,1927,0.02365996649916248
germany,181,1928,0.039982328252705986
germany,173,1929,0.03760869565217391
germany,150,1930,0.03266550522648084
germany,310,1931,0.06744995648389904
germany,163,1932,0.03401502504173623
germany,234,1933,0.04960780156879373
germany,191,1934,0.041968798066359045
germany,181,1935,0.03993821712268314
germany,231,1936,0.050195567144719684
germany,163,1937,0.02800206150146023
germany,319,1938,0.0660182119205298
germany,408,1939,0.09620372553643008
germany,477,1940,0.11395126612517917
germany,435,1941,0.10902255639097744
germany,316,1942,0.07466918714555766
germany,425,1943,0.09913692558898997
germany,535,1944,0.12647754137115838
germany,385,1945,0.08293838862559241
germany,137,1946,0.02878756041185123
germany,156,1947,0.03468979319546364
germany,314,1948,0.07196882878753151
germany,272,1949,0.06367041198501873
germany,211,1950,0.04646553622550099
germany,94,1951,0.020341917333910407
germany,174,1952,0.03956343792633015
germany,168,1953,0.03787195671776375
germany,215,1954,0.04798036152644499
germany,206,1955,0.04388581167447806
germany,94,1956,0.019936373276776245
germany,71,1957,0.015032818124073682
germany,104,1958,0.02226980728051392
germany,264,1959,0.05568445475638051
germany,109,1960,0.02271779908295123
germany,344,1961,0.07199665131854333
germany,264,1962,0.05519548400585406
germany,169,1963,0.03820936016278544
germany,60,1965,0.013080444735120994
germany,74,1966,0.015972372113101662
germany,46,1967,0.01001960357220649
germany,84,1968,0.01886368740175163
germany,79,1969,0.018240591087508657
germany,50,1970,0.011638733705772812
germany,35,1971,0.008563738683631025
germany,37,1972,0.008894230769230769
germany,39,1973,0.008645533141210375
germany,33,1974,0.006567164179104477
germany,25,1975,0.006206554121151936
germany,24,1976,0.006232147494157362
germany,24,1977,0.008026755852842809
germany,11,1978,0.012181616832779624
germany,6,1979,0.00641025641025641
germany,27,1980,0.0047485051002462185
germany,32,1981,0.0035786177588906284
germany,23,1982,0.002717391304347826
germany,24,1983,0.0028646455001193603
germany,21,1984,0.0024201913103607236
germany,23,1985,0.0026679039554576033
germany,24,1986,0.0025988088792636707
germany,29,1987,0.003288727602630982
germany,27,1988,0.003061918802449535
germany,96,1989,0.01092025935615971
germany,123,1990,0.014259216322745188
germany,16,1991,0.001941276389225916
germany,34,1992,0.004297813171533308
germany,26,1993,0.0032605969400551793
germany,26,1994,0.003173828125
germany,15,1995,0.0015383037637165418
germany,16,1996,0.0016576875259013675
germany,15,1997,0.0014759421430679918
germany,30,1998,0.0027966812715577516
germany,30,1999,0.0027839643652561247
germany,41,2000,0.003582037392975712
germany,82,2001,0.006187745246000603
germany,128,2002,0.00953090096798213
germany,127,2003,0.009293136250548808
germany,99,2004,0.007476776678498603
germany,19,2005,0.001671652296322365
germany,22,2006,0.0020246640898214613
germany,19,2007,0.001790594665912732
germany,19,2008,0.001960581983283459
germany,17,2009,0.0021139020144242725
germany,21,2010,0.0026714158504007124
germany,23,2011,0.002997914494264859
germany,15,2012,0.0020297699594046007
germany,13,2013,0.0019510730901996097
germany,10,2014,0.0019665683382497543
germany,34,2015,0.005261528938409161
germany,20,2016,0.0034059945504087193
germany,21,2017,0.003887449092928545
germany,15,2018,0.0038679731820526046
georgia,16,1900,0.0018596001859600185
georgia,9,1901,0.0010445682451253482
georgia,11,1902,0.001356684755796744
georgia,46,1903,0.005600876658955315
georgia,32,1904,0.004145614716932245
georgia,10,1905,0.0013846579894765993
georgia,21,1906,0.002899751449875725
georgia,30,1907,0.004049129437171008
georgia,17,1908,0.0023284481577866044
georgia,36,1909,0.005410279531109108
georgia,14,1910,0.0021413276231263384
georgia,19,1911,0.003000157903047529
georgia,20,1912,0.0034317089910775567
georgia,8,1913,0.0012053638692180201
georgia,11,1914,0.0016298710920136317
georgia,15,1915,0.0025071034598027745
georgia,3,1916,0.0005717552887364208
georgia,1,1917,0.00022271714922048998
georgia,1,1918,0.00023668639053254438
georgia,2,1919,0.0004592422502870264
georgia,17,1920,0.003832281334535618
georgia,12,1921,0.002574002574002574
georgia,8,1922,0.001682085786375105
georgia,5,1923,0.000951655881233346
georgia,9,1924,0.0018108651911468814
georgia,7,1925,0.0014309076042518397
georgia,6,1926,0.0012639561828523278
georgia,3,1927,0.000628140703517588
georgia,18,1928,0.003976143141153081
georgia,10,1929,0.002173913043478261
georgia,7,1930,0.001524390243902439
georgia,6,1931,0.0013054830287206266
georgia,15,1932,0.0031302170283806345
georgia,9,1933,0.0019079923680305278
georgia,5,1934,0.001098659635245001
georgia,10,1935,0.002206531332744925
georgia,11,1936,0.0023902651021295088
georgia,8,1937,0.001374334306820134
georgia,27,1938,0.005587748344370861
georgia,5,1939,0.001178967224711153
georgia,7,1940,0.0016722408026755853
georgia,2,1941,0.0005012531328320802
georgia,1,1942,0.00023629489603024575
georgia,5,1943,0.001166316771635176
georgia,2,1944,0.00047281323877068556
georgia,8,1946,0.0016810254255095608
georgia,19,1947,0.004225038914832111
georgia,9,1948,0.00206280082512033
georgia,7,1949,0.0016385767790262173
georgia,2,1950,0.0004404316229905307
georgia,3,1951,0.0006492101276779918
georgia,11,1952,0.0025011368804001817
georgia,10,1953,0.002254283137962128
georgia,5,1954,0.0011158223610801161
georgia,4,1955,0.0008521516829995739
georgia,18,1956,0.0038176033934252387
georgia,9,1957,0.0019055684946008892
georgia,8,1958,0.0017130620985010706
georgia,5,1959,0.001054629824931449
georgia,8,1960,0.0016673614005835765
georgia,17,1961,0.0035579740477187107
georgia,20,1962,0.004181476061049551
georgia,6,1963,0.0013565453312231518
georgia,9,1965,0.001962066710268149
georgia,16,1966,0.003453485862292251
georgia,4,1967,0.0008712698758440427
georgia,3,1968,0.0006737031214911295
georgia,6,1969,0.001385361348418379
georgia,3,1970,0.0006983240223463687
georgia,5,1971,0.001223391240518718
georgia,2,1972,0.0004807692307692308
georgia,2,1973,0.0004433606739082243
georgia,1,1974,0.0001990049751243781
georgia,32,1976,0.008309529992209816
georgia,10,1977,0.0033444816053511705
georgia,2,1978,0.0022148394241417496
georgia,1,1979,0.0010683760683760685
georgia,1,1980,0.00017587055926837847
georgia,8,1981,0.0008946544397226571
georgia,4,1982,0.0004725897920604915
georgia,3,1983,0.00035808068751492004
georgia,1,1984,0.00011524720525527257
georgia,3,1985,0.00034798747245099175
georgia,4,1986,0.0004331348132106118
georgia,1,1987,0.00011340440009072352
georgia,1,1988,0.00011340440009072352
georgia,3,1989,0.0003412581048799909
georgia,6,1990,0.0006955715279387897
georgia,7,1991,0.0008493084202863383
georgia,5,1992,0.0006320313487548982
georgia,3,1993,0.0003762227238525207
georgia,3,1995,0.0003076607527433084
georgia,1,1996,0.00010360547036883547
georgia,2,1997,0.0001967922857423989
georgia,3,1998,0.0002796681271557752
georgia,3,1999,0.00027839643652561246
georgia,2,2000,0.00017473353136466887
georgia,5,2001,0.00037730153939028073
georgia,3,2002,0.00022338049143708115
georgia,4,2003,0.0002926972047416947
georgia,6,2004,0.0004531379805150668
georgia,1,2005,0.00008798169980644026
georgia,3,2006,0.0002760905577029266
georgia,2,2007,0.00018848364904344549
georgia,20,2008,0.0020637705087194302
georgia,1,2009,0.00012434717731907486
georgia,2,2010,0.00025442055718102023
georgia,1,2011,0.00013034410844629823
georgia,2,2012,0.00027063599458728013
georgia,2,2013,0.00030016509079993996
georgia,2,2014,0.00039331366764995085
georgia,4,2015,0.0006190034045187249
georgia,7,2017,0.001295816364309515
georgia,2,2018,0.0005157297576070139
france,162,1900,0.01882845188284519
france,224,1901,0.025998142989786442
france,172,1902,0.021213616181549086
france,116,1903,0.014123949835626447
france,112,1904,0.014509651509262858
france,151,1905,0.020908335641096648
france,142,1906,0.0196078431372549
france,202,1907,0.02726413821028479
france,205,1908,0.028078345432132584
france,217,1909,0.03261196272918545
france,167,1910,0.025542979504435608
france,133,1911,0.021001105321332703
france,131,1912,0.022477693891557998
france,151,1913,0.02275124303149013
france,553,1914,0.08193806489850348
france,451,1915,0.07538024402473675
france,471,1916,0.08976558033161806
france,456,1917,0.10155902004454342
france,725,1918,0.17159763313609466
france,506,1919,0.11618828932261768
france,278,1920,0.06266907123534717
france,375,1921,0.08043758043758044
france,336,1922,0.07064760302775441
france,473,1923,0.09002664636467453
france,249,1924,0.05010060362173038
france,376,1925,0.07686017988552739
france,288,1926,0.06066989677691173
france,314,1927,0.06574539363484087
france,253,1928,0.055886900817318313
france,277,1929,0.06021739130434783
france,262,1930,0.057055749128919864
france,344,1931,0.07484769364664925
france,245,1932,0.051126878130217025
france,235,1933,0.049819800720797114
france,205,1934,0.04504504504504504
france,169,1935,0.03729037952338923
france,258,1936,0.0560625814863103
france,198,1937,0.034014774093798314
france,267,1938,0.05525662251655629
france,274,1939,0.06460740391417119
france,276,1940,0.06593406593406594
france,140,1941,0.03508771929824561
france,175,1942,0.041351606805293005
france,150,1943,0.03498950314905528
france,243,1944,0.0574468085106383
france,121,1945,0.026066350710900472
france,202,1946,0.042445891994116414
france,212,1947,0.047142539470758284
france,180,1948,0.0412560165024066
france,134,1949,0.03136704119850187
france,112,1950,0.024664170887469722
france,115,1951,0.02488638822765635
france,143,1952,0.03251477944520236
france,188,1953,0.04238052299368801
france,376,1954,0.08390984155322473
france,198,1955,0.04218150830847891
france,240,1956,0.05090137857900318
france,186,1957,0.039381748888418375
france,180,1958,0.03854389721627409
france,135,1959,0.028475005273149126
france,147,1960,0.03063776573572322
france,167,1961,0.034951862704060276
france,186,1962,0.03888772736776082
france,188,1963,0.04250508704499208
france,70,1965,0.01526051885764116
france,75,1966,0.01618821497949493
france,68,1967,0.014811587889348726
france,176,1968,0.039523916460812936
france,110,1969,0.025398291387670285
france,54,1970,0.012569832402234637
france,37,1971,0.009053095179838513
france,83,1972,0.019951923076923075
france,96,1973,0.02128131234759477
france,63,1974,0.01253731343283582
france,36,1975,0.00893743793445879
france,37,1976,0.0096078940534926
france,34,1977,0.01137123745819398
france,20,1978,0.0221483942414175
france,12,1979,0.01282051282051282
france,29,1980,0.005100246218782975
france,49,1981,0.0054797584433012745
france,40,1982,0.004725897920604915
france,43,1983,0.005132489854380521
france,24,1984,0.0027659329261265414
france,30,1985,0.0034798747245099178
france,47,1986,0.005089334055224689
france,31,1987,0.003515536402812429
france,42,1988,0.004762984803810388
france,25,1989,0.0028438175406665907
france,25,1990,0.002898214699744957
france,27,1991,0.0032759039068187335
france,40,1992,0.005056250790039186
